id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
50945,neutral or dissatisfied,Female,Loyal Customer,55,Personal Travel,Eco,91,4,2,4,3,1,4,4,5,5,4,5,3,5,4,0,0.0
78858,satisfied,Female,Loyal Customer,23,Personal Travel,Eco Plus,2005,2,2,2,2,3,4,5,3,3,4,3,5,3,3,5,19.0
72689,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,2820,4,3,4,3,4,4,4,4,2,4,4,4,4,4,0,0.0
76454,neutral or dissatisfied,Female,disloyal Customer,27,Business travel,Business,1750,4,4,4,4,4,4,4,4,4,4,5,3,5,4,0,0.0
39263,neutral or dissatisfied,Female,Loyal Customer,39,Business travel,Business,2216,4,5,5,5,2,3,3,3,3,3,4,3,3,1,0,0.0
8533,neutral or dissatisfied,Female,Loyal Customer,22,Personal Travel,Eco Plus,2131,4,4,5,3,5,5,5,5,4,5,4,4,5,5,7,6.0
127689,satisfied,Male,Loyal Customer,55,Business travel,Business,2141,2,2,5,2,5,3,4,2,2,2,2,3,2,3,43,44.0
10689,neutral or dissatisfied,Female,Loyal Customer,43,Business travel,Eco,397,4,5,5,5,4,4,3,4,4,4,4,4,4,3,0,0.0
47748,neutral or dissatisfied,Male,disloyal Customer,27,Business travel,Eco,1718,1,0,1,1,5,1,5,5,3,5,3,2,4,5,9,5.0
94434,satisfied,Male,Loyal Customer,52,Business travel,Business,1616,4,4,4,4,5,5,5,5,5,4,5,3,5,5,2,0.0
85310,neutral or dissatisfied,Female,Loyal Customer,12,Personal Travel,Eco,2235,4,1,4,3,3,4,3,3,4,4,3,3,4,3,0,0.0
20399,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,631,5,5,4,5,5,5,5,5,5,5,5,4,5,5,0,0.0
4143,satisfied,Male,Loyal Customer,43,Business travel,Business,590,2,2,2,2,4,4,4,5,5,5,5,4,5,3,0,0.0
10918,neutral or dissatisfied,Male,disloyal Customer,37,Business travel,Business,1589,4,4,4,1,5,4,5,5,5,2,4,3,5,5,0,0.0
81568,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1759,4,4,4,2,2,4,2,2,4,4,4,3,4,2,0,0.0
77462,neutral or dissatisfied,Female,Loyal Customer,21,Business travel,Business,2882,3,3,3,3,3,3,3,3,3,5,4,4,3,3,0,0.0
104757,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2431,2,4,2,4,5,2,2,5,5,4,3,1,3,5,43,48.0
46529,neutral or dissatisfied,Female,Loyal Customer,44,Business travel,Business,300,1,3,3,3,1,3,3,1,1,1,1,1,1,3,42,22.0
29049,satisfied,Male,Loyal Customer,51,Personal Travel,Eco,2321,0,4,0,2,4,4,4,4,4,2,5,5,5,4,0,0.0
65280,neutral or dissatisfied,Female,Loyal Customer,62,Personal Travel,Eco Plus,262,4,2,4,4,3,3,3,1,1,4,5,4,1,1,67,72.0
5234,satisfied,Female,Loyal Customer,39,Business travel,Business,312,1,1,1,1,4,4,5,4,4,4,4,5,4,5,0,0.0
106608,neutral or dissatisfied,Male,Loyal Customer,31,Business travel,Business,1557,3,4,4,4,3,3,3,3,4,1,4,2,4,3,0,0.0
60932,satisfied,Female,Loyal Customer,48,Business travel,Business,3973,4,4,4,4,3,5,5,5,5,5,5,4,5,3,0,0.0
34426,satisfied,Female,Loyal Customer,45,Personal Travel,Eco Plus,612,4,4,4,4,4,4,5,2,2,2,2,5,2,5,0,0.0
76924,satisfied,Female,Loyal Customer,53,Business travel,Business,1734,3,3,5,3,2,4,5,5,5,5,5,3,5,5,0,0.0
127333,satisfied,Female,disloyal Customer,23,Business travel,Business,1900,0,2,0,5,2,0,2,2,3,5,4,3,5,2,4,0.0
56617,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,3296,5,1,3,1,5,4,5,5,1,2,4,1,3,5,0,0.0
125926,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2942,1,4,1,3,4,1,4,4,4,2,4,4,4,4,0,0.0
99385,satisfied,Male,Loyal Customer,57,Business travel,Business,2775,4,4,4,4,2,5,4,5,5,5,5,3,5,3,14,7.0
74627,neutral or dissatisfied,Male,disloyal Customer,26,Business travel,Eco,1914,3,3,3,3,5,3,3,5,4,2,3,3,5,5,0,0.0
120071,neutral or dissatisfied,Male,disloyal Customer,40,Business travel,Business,1932,2,2,2,2,2,2,2,2,4,4,5,5,5,2,55,57.0
95311,neutral or dissatisfied,Female,Loyal Customer,33,Personal Travel,Eco,2053,4,4,4,1,2,4,2,2,5,3,4,3,4,2,0,1.0
77184,neutral or dissatisfied,Female,disloyal Customer,37,Business travel,Business,1439,3,3,3,3,2,3,2,2,5,5,5,3,4,2,16,7.0
110747,neutral or dissatisfied,Female,disloyal Customer,29,Business travel,Business,2216,2,2,2,2,3,2,3,3,5,4,5,4,5,3,0,0.0
80465,satisfied,Female,Loyal Customer,52,Business travel,Business,1331,2,2,5,2,4,4,5,5,5,5,5,5,5,5,10,1.0
22963,neutral or dissatisfied,Female,Loyal Customer,8,Business travel,Business,1956,2,3,3,3,2,2,2,2,4,2,3,1,4,2,0,0.0
62784,satisfied,Female,Loyal Customer,46,Business travel,Eco,1101,4,5,5,5,4,4,4,2,5,1,3,4,5,4,0,0.0
36201,neutral or dissatisfied,Female,disloyal Customer,22,Business travel,Eco,1592,3,0,3,4,1,3,1,1,5,2,1,3,5,1,0,0.0
117338,neutral or dissatisfied,Male,disloyal Customer,23,Business travel,Eco,1579,1,0,2,2,2,2,2,2,4,2,4,3,5,2,0,0.0
22604,neutral or dissatisfied,Female,Loyal Customer,47,Business travel,Business,346,1,2,2,2,1,4,4,1,1,1,1,4,1,2,0,0.0
17289,neutral or dissatisfied,Male,disloyal Customer,36,Business travel,Eco,1823,3,0,3,1,3,3,3,3,2,4,5,3,3,3,61,58.0
20875,neutral or dissatisfied,Female,Loyal Customer,43,Business travel,Eco Plus,2194,2,2,2,2,2,2,2,3,1,4,4,2,4,2,187,185.0
40941,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco Plus,1675,3,5,3,2,4,3,4,4,5,3,5,4,4,4,104,101.0
87862,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,254,2,2,2,2,4,5,4,4,3,2,4,4,5,4,1,6.0
89780,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,2822,1,2,1,3,1,1,1,1,1,4,4,4,4,1,0,0.0
33649,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1872,3,2,5,2,2,5,2,2,4,3,3,1,2,2,0,0.0
64243,neutral or dissatisfied,Female,Loyal Customer,61,Business travel,Eco,1660,4,2,2,2,4,1,3,4,4,4,4,2,4,1,0,19.0
67548,neutral or dissatisfied,Male,Loyal Customer,62,Personal Travel,Business,1195,2,4,2,3,3,3,5,4,4,2,4,4,4,3,3,0.0
60573,satisfied,Male,Loyal Customer,50,Business travel,Business,1605,5,5,4,5,2,5,5,4,4,4,4,3,4,5,1,0.0
102603,satisfied,Female,Loyal Customer,44,Personal Travel,Eco Plus,432,2,2,2,2,3,4,4,5,5,4,5,3,5,4,36,26.0
119838,neutral or dissatisfied,Male,Loyal Customer,51,Business travel,Eco,2613,1,0,0,4,1,1,1,1,1,4,3,4,4,1,9,23.0
55168,neutral or dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,2749,3,4,3,2,2,3,2,2,3,5,5,3,5,2,8,1.0
61120,neutral or dissatisfied,Female,disloyal Customer,46,Business travel,Business,2791,1,1,1,4,3,1,5,3,5,5,5,3,4,3,1,0.0
75044,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1773,5,5,5,5,3,5,4,3,3,3,3,5,3,4,0,0.0
115073,satisfied,Female,disloyal Customer,40,Business travel,Business,1844,4,4,4,2,1,4,1,1,4,2,4,4,4,1,1,0.0
65539,satisfied,Female,Loyal Customer,55,Business travel,Business,216,2,2,5,2,4,4,5,5,5,5,4,3,5,4,87,72.0
52504,satisfied,Female,Loyal Customer,39,Business travel,Business,85,3,3,3,3,5,4,5,4,4,4,4,4,4,4,0,0.0
66664,neutral or dissatisfied,Female,disloyal Customer,22,Business travel,Eco,1795,3,3,3,2,3,3,3,3,5,5,5,3,5,3,0,0.0
30616,neutral or dissatisfied,Female,disloyal Customer,39,Business travel,Business,1494,1,1,1,4,2,1,2,2,2,2,3,4,4,2,8,21.0
7575,neutral or dissatisfied,Female,disloyal Customer,43,Business travel,Business,1695,4,4,4,4,4,4,4,4,5,3,5,5,4,4,11,0.0
61851,satisfied,Female,Loyal Customer,41,Personal Travel,Eco Plus,1401,5,5,4,5,4,4,4,4,5,5,4,4,4,4,0,0.0
27450,neutral or dissatisfied,Female,Loyal Customer,24,Business travel,Business,2314,2,5,5,5,2,2,2,2,1,4,4,4,4,2,0,0.0
57394,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1870,4,5,4,3,1,4,1,1,3,2,5,3,4,1,55,50.0
95674,satisfied,Male,disloyal Customer,26,Business travel,Business,2264,4,4,4,5,3,4,3,3,4,4,4,4,4,3,102,101.0
125966,neutral or dissatisfied,Female,Loyal Customer,23,Business travel,Business,3385,2,4,4,4,2,2,2,2,2,4,4,2,3,2,0,0.0
44677,satisfied,Male,Loyal Customer,59,Business travel,Business,3038,5,5,5,5,5,2,4,4,4,4,3,3,4,4,0,0.0
104647,neutral or dissatisfied,Male,Loyal Customer,38,Business travel,Business,1785,5,3,3,3,3,3,3,5,5,4,5,1,5,3,6,30.0
57748,neutral or dissatisfied,Female,disloyal Customer,21,Business travel,Eco,4518,1,1,1,4,1,5,5,3,2,5,4,5,4,5,10,0.0
59817,neutral or dissatisfied,Female,Loyal Customer,48,Personal Travel,Business,1103,3,5,3,5,4,5,4,4,4,3,5,5,4,5,0,0.0
129823,neutral or dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,1174,2,5,2,5,2,2,2,2,3,2,4,4,5,2,0,0.0
17702,satisfied,Female,Loyal Customer,63,Business travel,Business,2434,2,2,2,2,2,5,3,4,4,4,4,4,4,3,0,0.0
37821,neutral or dissatisfied,Female,disloyal Customer,42,Business travel,Business,2478,3,2,2,5,5,3,3,5,4,2,4,4,4,5,5,0.0
64657,satisfied,Male,Loyal Customer,44,Business travel,Business,572,1,1,1,1,4,4,4,5,5,5,5,5,5,4,0,0.0
56428,satisfied,Female,Loyal Customer,37,Business travel,Business,1515,2,2,2,2,3,4,4,2,2,2,2,3,2,5,6,0.0
23655,satisfied,Female,Loyal Customer,48,Business travel,Eco,277,5,1,1,1,2,1,2,3,3,5,3,2,3,4,0,0.0
104724,satisfied,Female,Loyal Customer,32,Business travel,Business,4145,5,5,2,5,4,4,4,4,5,5,5,4,4,4,6,13.0
126888,neutral or dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,3395,3,1,3,2,3,3,3,3,1,5,2,3,2,3,0,2.0
46542,satisfied,Male,Loyal Customer,59,Business travel,Eco,1366,5,1,5,1,5,5,5,5,4,3,2,5,3,5,0,0.0
17835,satisfied,Male,Loyal Customer,80,Business travel,Eco Plus,1998,5,1,1,1,3,5,3,3,5,2,2,2,2,3,0,0.0
12082,satisfied,Female,Loyal Customer,9,Personal Travel,Eco Plus,1313,5,5,5,5,3,5,4,5,5,5,5,3,5,4,20,28.0
83713,satisfied,Male,Loyal Customer,49,Business travel,Business,609,2,2,2,2,2,5,4,4,4,4,4,4,4,4,0,0.0
48823,satisfied,Female,Loyal Customer,58,Personal Travel,Business,333,1,1,1,1,2,2,2,2,3,5,5,3,4,2,13,20.0
18014,neutral or dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,2475,2,5,2,3,3,2,3,3,1,2,4,5,4,3,0,0.0
96621,satisfied,Male,Loyal Customer,50,Business travel,Business,3515,3,3,3,3,4,4,5,5,5,5,5,5,5,5,7,0.0
30708,neutral or dissatisfied,Male,disloyal Customer,34,Business travel,Eco,1862,2,1,2,3,5,2,2,5,1,1,3,4,3,5,83,94.0
124010,satisfied,Female,Loyal Customer,39,Business travel,Business,3332,2,3,2,2,2,3,5,4,4,4,3,1,4,4,0,0.0
55544,neutral or dissatisfied,Female,Loyal Customer,27,Business travel,Business,1871,3,4,4,4,3,3,3,3,3,5,2,1,3,3,2,0.0
69266,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,760,4,5,4,3,4,4,5,1,1,4,1,5,1,5,0,0.0
2581,satisfied,Female,Loyal Customer,66,Business travel,Business,306,3,3,3,3,1,2,5,4,4,4,4,5,4,4,0,0.0
87304,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,1702,4,5,4,4,4,4,4,4,3,4,5,5,5,4,51,63.0
56532,satisfied,Female,Loyal Customer,35,Business travel,Business,1114,5,5,5,5,4,4,5,5,5,5,5,5,5,5,65,59.0
101147,satisfied,Female,Loyal Customer,57,Business travel,Business,586,5,5,1,5,4,5,5,5,5,5,5,5,5,5,0,0.0
48272,neutral or dissatisfied,Female,disloyal Customer,24,Business travel,Eco Plus,1149,3,5,3,2,3,3,3,3,5,2,5,2,5,3,0,0.0
99347,neutral or dissatisfied,Male,Loyal Customer,33,Business travel,Business,2840,1,1,1,1,1,1,1,1,4,2,3,3,4,1,0,11.0
2519,satisfied,Female,Loyal Customer,30,Business travel,Business,3489,1,1,1,1,4,4,4,4,3,2,5,5,5,4,0,0.0
94070,neutral or dissatisfied,Female,disloyal Customer,41,Business travel,Business,2013,2,2,2,3,2,2,4,2,2,2,3,3,4,2,18,7.0
17383,neutral or dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,2059,3,5,3,2,5,3,5,5,3,3,5,4,4,5,48,46.0
108511,satisfied,Male,disloyal Customer,23,Business travel,Eco,1537,5,1,5,3,4,5,5,4,5,3,5,3,4,4,2,0.0
120655,satisfied,Male,disloyal Customer,21,Business travel,Eco,1720,4,0,4,3,5,4,5,5,4,2,5,3,4,5,0,0.0
36484,neutral or dissatisfied,Male,disloyal Customer,35,Business travel,Business,2722,4,4,4,4,5,4,5,5,3,5,3,2,3,5,10,16.0
116162,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2044,3,1,3,3,3,3,4,3,2,3,3,1,4,3,0,0.0
12005,satisfied,Male,Loyal Customer,63,Personal Travel,Eco Plus,1966,4,5,4,3,5,4,5,5,3,5,5,3,4,5,0,0.0
67466,neutral or dissatisfied,Female,Loyal Customer,55,Personal Travel,Eco,727,3,5,3,5,4,4,4,5,5,3,5,4,5,5,21,37.0
118955,neutral or dissatisfied,Female,disloyal Customer,30,Business travel,Eco,1414,2,2,2,1,2,2,2,2,2,1,2,4,3,2,0,0.0
113213,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Business,289,2,1,1,1,5,3,2,2,2,2,2,4,2,2,30,13.0
101302,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,1872,1,3,1,2,5,1,5,5,2,5,3,2,2,5,16,13.0
43491,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,1653,2,2,2,2,2,4,5,4,4,4,4,3,4,3,0,0.0
45385,satisfied,Female,Loyal Customer,20,Personal Travel,Eco Plus,1443,3,3,3,3,4,4,4,4,5,4,4,4,4,4,0,0.0
30333,neutral or dissatisfied,Female,Loyal Customer,29,Business travel,Business,3537,5,1,1,1,5,4,5,5,4,2,3,4,3,5,22,17.0
73157,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Business,1164,2,5,2,2,4,4,5,3,3,2,3,4,3,5,0,0.0
23044,neutral or dissatisfied,Male,disloyal Customer,27,Business travel,Eco,2796,2,3,3,3,3,3,3,1,2,4,4,3,1,3,209,191.0
35549,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,2604,2,5,2,2,3,5,4,4,4,4,4,5,4,4,0,0.0
24261,neutral or dissatisfied,Female,Loyal Customer,28,Personal Travel,Eco,1566,3,5,3,5,2,3,2,2,3,5,4,1,5,2,0,0.0
49006,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,1155,4,4,4,4,4,4,4,4,1,3,4,4,4,4,0,7.0
41017,satisfied,Female,disloyal Customer,25,Business travel,Eco,2725,4,4,4,3,5,4,3,5,2,4,4,3,1,5,0,0.0
10106,neutral or dissatisfied,Male,Loyal Customer,34,Business travel,Business,439,2,5,5,5,1,4,3,2,2,2,2,3,2,2,72,67.0
124149,neutral or dissatisfied,Male,Loyal Customer,20,Personal Travel,Business,2960,3,3,3,3,2,3,2,2,1,3,4,2,4,2,12,2.0
117894,satisfied,Male,Loyal Customer,54,Business travel,Business,3316,4,4,4,4,3,5,5,4,4,4,4,5,4,4,0,0.0
93288,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2008,4,4,4,3,2,4,2,2,4,4,4,4,4,2,0,0.0
30071,satisfied,Male,Loyal Customer,23,Personal Travel,Eco,976,5,2,0,4,2,0,2,2,4,5,4,4,4,2,0,11.0
92555,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,3508,2,2,2,2,2,5,4,5,5,5,5,5,5,5,6,10.0
58691,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1951,4,5,4,2,1,4,5,1,3,3,4,3,4,1,2,4.0
59370,satisfied,Male,Loyal Customer,31,Business travel,Business,3846,3,3,3,3,5,5,5,5,5,2,5,3,5,5,0,0.0
87454,satisfied,Male,Loyal Customer,43,Business travel,Business,2160,2,2,2,2,3,5,4,4,4,4,4,3,4,3,15,17.0
58973,satisfied,Male,disloyal Customer,26,Business travel,Business,2476,4,4,4,1,1,4,1,1,5,3,3,4,5,1,3,10.0
93285,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2053,1,1,3,1,2,4,5,4,4,4,4,3,4,5,0,0.0
18512,neutral or dissatisfied,Male,Loyal Customer,61,Business travel,Business,433,2,3,3,3,4,4,3,2,2,2,2,1,2,4,7,0.0
2939,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Business,774,4,4,4,4,3,5,5,1,1,4,1,5,1,3,15,82.0
36133,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Business,1571,2,4,4,4,2,3,4,2,2,2,2,3,2,2,19,6.0
29182,satisfied,Female,disloyal Customer,23,Business travel,Eco Plus,2382,4,0,4,4,2,4,4,2,2,5,1,5,5,2,0,0.0
85451,satisfied,Female,Loyal Customer,50,Business travel,Business,246,4,5,4,4,3,5,4,4,4,4,4,5,4,5,0,0.0
112653,satisfied,Male,Loyal Customer,55,Business travel,Business,2251,3,3,3,3,3,4,4,5,5,5,5,3,5,4,33,25.0
84148,satisfied,Female,Loyal Customer,43,Business travel,Business,1394,4,4,4,4,5,5,5,3,3,4,3,3,3,5,20,0.0
122131,neutral or dissatisfied,Male,disloyal Customer,26,Business travel,Business,1417,3,3,3,4,1,3,1,1,3,4,4,4,3,1,0,0.0
129831,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1814,5,5,5,2,4,5,4,1,1,5,1,4,1,5,23,16.0
36743,neutral or dissatisfied,Female,disloyal Customer,23,Business travel,Eco,3343,1,1,1,2,1,1,4,4,2,4,5,4,4,4,0,0.0
30850,neutral or dissatisfied,Male,Loyal Customer,8,Business travel,Eco,2483,3,1,1,1,3,3,1,3,1,2,3,2,4,3,24,19.0
55926,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2233,3,4,3,3,3,3,3,5,3,3,1,3,3,3,246,239.0
102405,neutral or dissatisfied,Female,Loyal Customer,34,Personal Travel,Eco,1688,3,5,3,5,3,3,3,3,5,5,2,1,2,3,0,0.0
123712,neutral or dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,1467,3,1,3,4,1,3,1,1,3,5,4,3,3,1,0,0.0
32637,satisfied,Female,disloyal Customer,24,Business travel,Eco,1560,5,0,5,3,5,5,5,5,3,4,5,4,5,5,0,0.0
99714,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco Plus,2117,1,5,1,1,5,1,5,5,4,3,5,4,4,5,3,2.0
18943,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,1857,5,5,5,5,4,4,4,4,4,4,4,4,4,4,0,0.0
23097,satisfied,Female,Loyal Customer,72,Business travel,Business,2683,1,1,2,1,3,4,5,4,4,4,5,3,4,5,4,0.0
106793,neutral or dissatisfied,Female,disloyal Customer,42,Business travel,Business,2920,3,3,3,3,3,3,3,4,3,4,5,3,4,3,131,125.0
57037,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco Plus,3583,1,2,1,4,1,2,2,3,4,3,3,2,4,2,36,6.0
77056,satisfied,Female,Loyal Customer,45,Business travel,Business,4533,1,1,1,1,5,5,5,4,5,4,4,5,5,5,142,124.0
9827,satisfied,Male,disloyal Customer,52,Business travel,Business,1901,4,4,4,3,3,4,3,3,4,5,5,4,4,3,0,0.0
111507,satisfied,Male,Loyal Customer,60,Business travel,Business,3413,5,5,5,5,4,4,5,3,3,3,3,4,3,3,0,0.0
17213,neutral or dissatisfied,Female,Loyal Customer,27,Business travel,Eco,2559,2,4,4,4,2,2,2,2,4,4,3,3,4,2,0,0.0
8720,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,1206,3,4,3,5,2,3,2,2,4,2,4,4,4,2,10,33.0
82053,neutral or dissatisfied,Female,Loyal Customer,25,Business travel,Eco Plus,2646,1,3,3,3,1,1,1,1,1,5,3,3,4,1,0,0.0
95190,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1150,3,3,3,3,4,5,5,4,4,4,4,3,4,5,37,17.0
53264,neutral or dissatisfied,Male,Loyal Customer,41,Personal Travel,Business,902,1,3,1,2,3,1,3,5,5,1,5,4,5,4,0,0.0
115607,satisfied,Male,disloyal Customer,61,Business travel,Business,2131,2,2,2,2,5,2,5,5,4,2,4,3,4,5,119,109.0
126308,neutral or dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,1777,3,4,3,5,5,3,5,5,4,4,3,5,3,5,0,0.0
115572,neutral or dissatisfied,Female,Loyal Customer,56,Business travel,Eco,343,2,3,3,3,5,4,3,2,2,2,2,4,2,3,0,0.0
53076,neutral or dissatisfied,Female,Loyal Customer,27,Business travel,Eco Plus,2588,2,4,4,4,2,2,2,2,1,1,4,4,3,2,3,17.0
124909,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,4225,2,4,4,4,2,2,2,2,3,4,4,4,4,2,0,3.0
92571,neutral or dissatisfied,Male,disloyal Customer,22,Business travel,Eco,2539,2,1,1,3,2,2,1,2,3,5,4,4,4,2,0,0.0
5506,neutral or dissatisfied,Female,Loyal Customer,36,Personal Travel,Eco,1822,4,3,4,3,4,4,4,4,3,4,4,1,3,4,0,0.0
79117,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,1431,2,1,2,4,2,2,2,2,4,4,3,3,3,2,0,0.0
100276,satisfied,Female,Loyal Customer,53,Business travel,Business,2782,3,3,3,3,3,5,4,4,4,4,4,5,4,4,38,50.0
9937,neutral or dissatisfied,Male,disloyal Customer,17,Business travel,Eco,2177,1,4,1,3,1,1,1,4,4,3,3,1,4,1,163,179.0
14218,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,1732,3,5,3,3,1,3,1,1,4,5,5,5,4,1,3,54.0
53149,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco Plus,1756,1,4,1,3,3,1,3,3,3,4,4,3,4,3,0,0.0
36543,satisfied,Male,Loyal Customer,36,Business travel,Business,1246,2,2,2,2,3,4,1,5,5,5,5,4,5,3,31,15.0
51396,satisfied,Female,Loyal Customer,46,Personal Travel,Eco Plus,216,5,4,5,4,5,5,4,4,4,5,4,5,4,4,2,0.0
120701,neutral or dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2003,2,2,2,3,5,2,5,5,3,5,3,4,3,5,13,1.0
82508,satisfied,Male,disloyal Customer,26,Business travel,Business,2896,4,4,4,4,4,4,4,4,3,5,3,4,5,4,0,0.0
57662,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,249,3,3,3,3,3,3,5,4,4,4,4,3,4,3,2,0.0
47060,neutral or dissatisfied,Female,Loyal Customer,24,Business travel,Business,1851,3,4,4,4,3,3,3,3,4,5,4,3,4,3,44,30.0
15243,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,566,2,2,2,2,5,5,5,5,1,5,1,5,5,5,8,0.0
45003,satisfied,Female,Loyal Customer,35,Business travel,Eco,1374,4,3,3,3,4,4,4,4,5,1,2,3,4,4,0,3.0
44021,neutral or dissatisfied,Male,Loyal Customer,61,Personal Travel,Business,710,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2,0.0
19510,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,1380,2,4,2,1,1,2,1,1,5,4,4,4,5,1,0,0.0
76418,satisfied,Female,Loyal Customer,44,Business travel,Business,420,1,1,1,1,5,4,4,5,5,5,5,5,5,3,0,0.0
22834,satisfied,Female,Loyal Customer,31,Business travel,Business,4381,5,5,5,5,5,5,4,5,3,1,1,5,4,5,23,13.0
34641,neutral or dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,2382,3,1,3,4,5,3,5,5,2,5,3,1,3,5,3,5.0
65523,neutral or dissatisfied,Male,Loyal Customer,25,Business travel,Eco,2529,2,4,4,4,2,2,1,2,1,1,4,2,3,2,10,15.0
108299,satisfied,Male,Loyal Customer,51,Business travel,Business,1771,2,2,2,2,3,3,4,2,2,2,2,4,2,5,14,0.0
94879,neutral or dissatisfied,Female,Loyal Customer,48,Business travel,Business,230,3,4,5,5,2,4,4,3,3,2,3,3,3,1,9,3.0
102928,satisfied,Female,Loyal Customer,16,Personal Travel,Eco,2003,2,2,2,2,3,4,3,3,4,3,3,4,4,3,5,7.0
47609,satisfied,Female,Loyal Customer,46,Business travel,Eco,1261,5,5,4,4,3,2,4,5,5,5,5,2,5,3,18,11.0
28142,neutral or dissatisfied,Male,disloyal Customer,23,Business travel,Eco,2374,3,3,3,4,2,3,2,2,4,5,3,4,3,2,0,0.0
123027,satisfied,Female,disloyal Customer,24,Business travel,Eco,1445,4,5,4,1,3,4,3,3,4,3,5,3,4,3,46,42.0
111174,satisfied,Female,Loyal Customer,7,Personal Travel,Business,2736,5,4,4,4,5,5,5,5,5,5,5,2,5,5,8,0.0
81345,neutral or dissatisfied,Female,disloyal Customer,85,Business travel,Business,2865,2,2,2,4,2,3,3,2,3,4,4,3,3,3,0,0.0
15718,neutral or dissatisfied,Male,Loyal Customer,36,Business travel,Business,5270,4,5,5,5,4,4,4,2,4,3,2,4,1,4,170,149.0
26112,satisfied,Female,Loyal Customer,47,Business travel,Business,2177,4,4,4,4,2,4,4,4,4,4,4,4,4,5,5,0.0
125474,neutral or dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,3877,3,4,3,4,5,3,5,5,4,5,3,1,4,5,0,0.0
74623,satisfied,Female,Loyal Customer,41,Business travel,Eco,2000,4,5,5,5,4,4,4,4,1,5,1,5,1,4,78,69.0
59379,neutral or dissatisfied,Male,disloyal Customer,27,Business travel,Eco,1742,4,4,4,4,2,4,2,2,1,1,4,2,3,2,6,18.0
104817,satisfied,Male,Loyal Customer,56,Business travel,Business,462,5,5,5,5,2,4,4,4,4,4,4,5,4,3,81,71.0
41255,satisfied,Male,Loyal Customer,41,Business travel,Business,855,5,5,5,5,1,4,1,4,4,4,4,5,4,4,0,1.0
