Anio,Mes,Cliente,Producto,Unidades_vendidas,Precio_por_unidad,Venta_total
2019,Jun,Customer 59,Product C,28,87.09591868,2438.685723
2019,Jun,Customer 35,Product E,93,62.53435625,5815.695131
2019,Jun,Customer 207,Product A,7,72.55920558,507.9144391
2019,Jun,Customer 350,Product E,31,62.53435625,1938.565044
2019,Jun,Customer 24,Product D,37,24.47930621,905.7343298
2019,Jun,Customer 364,Product D,60,24.47930621,1468.758373
2019,Jun,Customer 177,Product C,96,87.09591868,8361.208193
2019,Jun,Customer 250,Product E,98,62.53435625,6128.366913
2019,Jun,Customer 66,Product B,36,90.00859829,3240.309538
2019,Jun,Customer 426,Product C,58,87.09591868,5051.563283
2019,Jun,Customer 268,Product C,18,87.09591868,1567.726536
2019,Jun,Customer 399,Product A,99,72.55920558,7183.361352
2019,Jun,Customer 100,Product B,44,90.00859829,3960.378325
2019,Jun,Customer 2,Product E,69,62.53435625,4314.870581
2019,Jun,Customer 41,Product D,14,24.47930621,342.7102869
2019,Jun,Customer 473,Product D,2,24.47930621,48.95861242
2019,Jun,Customer 145,Product C,89,87.09591868,7751.536763
2019,Jun,Customer 66,Product C,5,87.09591868,435.4795934
2019,Jun,Customer 424,Product D,56,24.47930621,1370.841148
2019,Jun,Customer 407,Product C,10,87.09591868,870.9591868
2019,Jun,Customer 270,Product B,93,90.00859829,8370.799641
2019,Jun,Customer 350,Product A,1,72.55920558,72.55920558
2019,Jun,Customer 264,Product C,76,87.09591868,6619.28982
2019,Jun,Customer 64,Product D,28,24.47930621,685.4205739
2019,Jun,Customer 421,Product E,76,62.53435625,4752.611075
2019,Jun,Customer 497,Product D,56,24.47930621,1370.841148
2019,Jun,Customer 207,Product D,61,24.47930621,1493.237679
2019,Jun,Customer 334,Product B,73,90.00859829,6570.627675
2019,Jun,Customer 20,Product B,29,90.00859829,2610.24935
2019,Jun,Customer 35,Product E,59,62.53435625,3689.527019
2019,Jun,Customer 497,Product C,78,87.09591868,6793.481657
2019,Jun,Customer 276,Product E,88,62.53435625,5503.02335
2019,Jun,Customer 126,Product B,89,90.00859829,8010.765248
2019,Jun,Customer 185,Product C,50,87.09591868,4354.795934
2019,Jun,Customer 294,Product D,23,24.47930621,563.0240428
2019,Jun,Customer 301,Product D,80,24.47930621,1958.344497
2019,Jun,Customer 380,Product B,85,90.00859829,7650.730855
2019,Jun,Customer 264,Product E,96,62.53435625,6003.2982
2019,Jun,Customer 495,Product B,65,90.00859829,5850.558889
2019,Jun,Customer 218,Product C,74,87.09591868,6445.097982
2019,Jun,Customer 466,Product A,26,72.55920558,1886.539345
2019,Jun,Customer 232,Product A,76,72.55920558,5514.499624
2019,Jun,Customer 345,Product D,33,24.47930621,807.8171049
2019,Jun,Customer 287,Product E,48,62.53435625,3001.6491
2019,Jul,Customer 90,Product D,66,24.47930621,1615.63421
2019,Jul,Customer 454,Product A,33,72.55920558,2394.453784
2019,Jul,Customer 176,Product E,73,62.53435625,4565.008006
2019,Jul,Customer 159,Product A,75,72.55920558,5441.940419
2019,Jul,Customer 381,Product D,19,24.47930621,465.106818
2019,Jul,Customer 82,Product E,23,62.53435625,1438.290194
2019,Jul,Customer 331,Product A,88,72.55920558,6385.210091
2019,Jul,Customer 455,Product A,85,72.55920558,6167.532474
2019,Jul,Customer 76,Product B,71,90.00859829,6390.610479
2019,Jul,Customer 403,Product D,93,24.47930621,2276.575478
2019,Jul,Customer 305,Product A,35,72.55920558,2539.572195
2019,Jul,Customer 474,Product C,99,87.09591868,8622.495949
2019,Jul,Customer 462,Product B,66,90.00859829,5940.567487
2019,Jul,Customer 3,Product E,26,62.53435625,1625.893263
2019,Jul,Customer 450,Product D,93,24.47930621,2276.575478
2019,Jul,Customer 12,Product E,98,62.53435625,6128.366913
2019,Jul,Customer 463,Product D,15,24.47930621,367.1895932
2019,Jul,Customer 343,Product B,43,90.00859829,3870.369726
2019,Jul,Customer 407,Product C,80,87.09591868,6967.673494
2019,Jul,Customer 124,Product A,36,72.55920558,2612.131401
2019,Jul,Customer 271,Product D,21,24.47930621,514.0654304
2019,Jul,Customer 275,Product B,78,90.00859829,7020.670667
2019,Jul,Customer 496,Product E,52,62.53435625,3251.786525
2019,Jul,Customer 157,Product D,35,24.47930621,856.7757174
2019,Jul,Customer 106,Product D,30,24.47930621,734.3791863
2019,Jul,Customer 433,Product E,4,62.53435625,250.137425
2019,Jul,Customer 350,Product C,7,87.09591868,609.6714308
2019,Jul,Customer 74,Product E,31,62.53435625,1938.565044
2019,Jul,Customer 312,Product A,42,72.55920558,3047.486634
2019,Jul,Customer 440,Product D,84,24.47930621,2056.261722
2019,Jul,Customer 263,Product A,44,72.55920558,3192.605046
2019,Jul,Customer 362,Product C,13,87.09591868,1132.246943
2019,Jul,Customer 118,Product E,86,62.53435625,5377.954638
2019,Jul,Customer 26,Product A,15,72.55920558,1088.388084
2019,Jul,Customer 378,Product A,42,72.55920558,3047.486634
2019,Jul,Customer 208,Product A,26,72.55920558,1886.539345
2019,Jul,Customer 68,Product B,24,90.00859829,2160.206359
2019,Jul,Customer 60,Product B,89,90.00859829,8010.765248
2019,Jul,Customer 164,Product B,97,90.00859829,8730.834034
2019,Jul,Customer 69,Product A,99,72.55920558,7183.361352
2019,Jul,Customer 161,Product E,81,62.53435625,5065.282856
2019,Jul,Customer 293,Product C,92,87.09591868,8012.824519
2019,Jul,Customer 11,Product B,73,90.00859829,6570.627675
2019,Jul,Customer 441,Product A,2,72.55920558,145.1184112
2019,Jul,Customer 263,Product E,18,62.53435625,1125.618413
2019,Jul,Customer 374,Product E,39,62.53435625,2438.839894
2019,Jul,Customer 459,Product D,46,24.47930621,1126.048086
2019,Jul,Customer 218,Product B,32,90.00859829,2880.275145
2019,Jul,Customer 494,Product D,97,24.47930621,2374.492702
2019,Jul,Customer 73,Product A,70,72.55920558,5079.144391
2019,Jul,Customer 196,Product E,49,62.53435625,3064.183456
2019,Jul,Customer 444,Product E,44,62.53435625,2751.511675
2019,Jul,Customer 149,Product B,67,90.00859829,6030.576085
2019,Jul,Customer 381,Product B,3,90.00859829,270.0257949
2019,Jul,Customer 130,Product D,2,24.47930621,48.95861242
2019,Jul,Customer 291,Product B,87,90.00859829,7830.748051
2019,Jul,Customer 264,Product D,58,24.47930621,1419.79976
2019,Jul,Customer 333,Product E,31,62.53435625,1938.565044
2019,Jul,Customer 311,Product B,62,90.00859829,5580.533094
2019,Jul,Customer 55,Product D,17,24.47930621,416.1482056
2019,Jul,Customer 136,Product D,3,24.47930621,73.43791863
2019,Jul,Customer 237,Product D,5,24.47930621,122.3965311
2019,Jul,Customer 248,Product D,65,24.47930621,1591.154904
2019,Jul,Customer 149,Product D,70,24.47930621,1713.551435
2019,Jul,Customer 456,Product A,16,72.55920558,1160.947289
2019,Jul,Customer 500,Product B,14,90.00859829,1260.120376
2019,Jul,Customer 151,Product B,66,90.00859829,5940.567487
2019,Jul,Customer 258,Product C,73,87.09591868,6358.002064
2019,Jul,Customer 323,Product D,62,24.47930621,1517.716985
2019,Jul,Customer 196,Product B,55,90.00859829,4950.472906
2019,Jul,Customer 406,Product C,15,87.09591868,1306.43878
2019,Jul,Customer 101,Product D,12,24.47930621,293.7516745
2019,Jul,Customer 42,Product B,45,90.00859829,4050.386923
2019,Jul,Customer 216,Product B,30,90.00859829,2700.257949
2019,Jul,Customer 67,Product D,14,24.47930621,342.7102869
2019,Jul,Customer 405,Product C,66,87.09591868,5748.330633
2019,Jul,Customer 419,Product B,78,90.00859829,7020.670667
2019,Jul,Customer 256,Product B,25,90.00859829,2250.214957
2019,Jul,Customer 253,Product A,36,72.55920558,2612.131401
2019,Jul,Customer 321,Product E,52,62.53435625,3251.786525
2019,Jul,Customer 425,Product A,13,72.55920558,943.2696725
2019,Jul,Customer 392,Product E,98,62.53435625,6128.366913
2019,Jul,Customer 79,Product D,45,24.47930621,1101.568779
2019,Aug,Customer 288,Product D,13,24.47930621,318.2309807
2019,Aug,Customer 20,Product B,93,90.00859829,8370.799641
2019,Aug,Customer 390,Product E,43,62.53435625,2688.977319
2019,Aug,Customer 60,Product C,31,87.09591868,2699.973479
2019,Aug,Customer 467,Product B,10,90.00859829,900.0859829
2019,Aug,Customer 382,Product C,50,87.09591868,4354.795934
2019,Aug,Customer 56,Product A,87,72.55920558,6312.650885
2019,Aug,Customer 99,Product E,73,62.53435625,4565.008006
2019,Aug,Customer 494,Product C,7,87.09591868,609.6714308
2019,Aug,Customer 252,Product A,4,72.55920558,290.2368223
2019,Aug,Customer 40,Product A,52,72.55920558,3773.07869
2019,Aug,Customer 420,Product D,38,24.47930621,930.213636
2019,Aug,Customer 63,Product E,63,62.53435625,3939.664444
2019,Aug,Customer 483,Product C,92,87.09591868,8012.824519
2019,Aug,Customer 455,Product E,86,62.53435625,5377.954638
2019,Aug,Customer 183,Product B,62,90.00859829,5580.533094
2019,Aug,Customer 246,Product E,10,62.53435625,625.3435625
2019,Aug,Customer 376,Product E,65,62.53435625,4064.733156
2019,Aug,Customer 474,Product B,85,90.00859829,7650.730855
2019,Aug,Customer 485,Product E,32,62.53435625,2001.0994
2019,Aug,Customer 483,Product A,60,72.55920558,4353.552335
2019,Aug,Customer 405,Product D,55,24.47930621,1346.361842
2019,Aug,Customer 196,Product B,52,90.00859829,4680.447111
2019,Aug,Customer 82,Product C,93,87.09591868,8099.920437
2019,Aug,Customer 422,Product B,21,90.00859829,1890.180564
2019,Aug,Customer 113,Product A,64,72.55920558,4643.789157
2019,Aug,Customer 393,Product A,1,72.55920558,72.55920558
2019,Aug,Customer 48,Product E,97,62.53435625,6065.832556
2019,Aug,Customer 314,Product D,21,24.47930621,514.0654304
2019,Aug,Customer 247,Product B,8,90.00859829,720.0687863
2019,Aug,Customer 200,Product A,79,72.55920558,5732.177241
2019,Aug,Customer 343,Product E,83,62.53435625,5190.351569
2019,Aug,Customer 428,Product A,87,72.55920558,6312.650885
2019,Aug,Customer 333,Product A,87,72.55920558,6312.650885
2019,Aug,Customer 109,Product C,24,87.09591868,2090.302048
2019,Aug,Customer 17,Product E,20,62.53435625,1250.687125
2019,Aug,Customer 314,Product D,11,24.47930621,269.2723683
2019,Aug,Customer 211,Product C,28,87.09591868,2438.685723
2019,Aug,Customer 442,Product E,5,62.53435625,312.6717813
2019,Aug,Customer 352,Product B,38,90.00859829,3420.326735
2019,Aug,Customer 368,Product D,81,24.47930621,1982.823803
2019,Aug,Customer 256,Product A,73,72.55920558,5296.822007
2019,Aug,Customer 434,Product C,49,87.09591868,4267.700015
2019,Aug,Customer 324,Product A,41,72.55920558,2974.927429
2019,Aug,Customer 119,Product B,10,90.00859829,900.0859829
2019,Aug,Customer 140,Product C,2,87.09591868,174.1918374
2019,Aug,Customer 181,Product D,98,24.47930621,2398.972009
2019,Aug,Customer 271,Product A,40,72.55920558,2902.368223
2019,Aug,Customer 457,Product A,59,72.55920558,4280.993129
2019,Aug,Customer 473,Product B,22,90.00859829,1980.189162
2019,Aug,Customer 468,Product E,44,62.53435625,2751.511675
2019,Aug,Customer 174,Product A,21,72.55920558,1523.743317
2019,Aug,Customer 32,Product A,12,72.55920558,870.710467
2019,Aug,Customer 18,Product E,13,62.53435625,812.9466313
2019,Aug,Customer 126,Product D,96,24.47930621,2350.013396
2019,Aug,Customer 86,Product C,89,87.09591868,7751.536763
2019,Aug,Customer 285,Product E,82,62.53435625,5127.817213
2019,Aug,Customer 213,Product D,27,24.47930621,660.9412677
2019,Aug,Customer 463,Product C,23,87.09591868,2003.20613
2019,Aug,Customer 461,Product C,37,87.09591868,3222.548991
2019,Aug,Customer 184,Product C,63,87.09591868,5487.042877
2019,Aug,Customer 23,Product E,30,62.53435625,1876.030688
2019,Aug,Customer 367,Product A,8,72.55920558,580.4736446
2019,Aug,Customer 144,Product A,5,72.55920558,362.7960279
2019,Aug,Customer 388,Product C,96,87.09591868,8361.208193
2019,Aug,Customer 354,Product C,89,87.09591868,7751.536763
2019,Aug,Customer 384,Product C,27,87.09591868,2351.589804
2019,Aug,Customer 112,Product E,9,62.53435625,562.8092063
2019,Aug,Customer 86,Product B,90,90.00859829,8100.773846
2019,Aug,Customer 12,Product A,78,72.55920558,5659.618035
2019,Aug,Customer 418,Product E,20,62.53435625,1250.687125
2019,Aug,Customer 243,Product C,58,87.09591868,5051.563283
2019,Aug,Customer 381,Product D,20,24.47930621,489.5861242
2019,Aug,Customer 227,Product B,37,90.00859829,3330.318137
2019,Aug,Customer 310,Product E,74,62.53435625,4627.542363
2019,Aug,Customer 260,Product D,57,24.47930621,1395.320454
2019,Aug,Customer 273,Product D,93,24.47930621,2276.575478
2019,Aug,Customer 216,Product E,80,62.53435625,5002.7485
2019,Aug,Customer 500,Product D,24,24.47930621,587.503349
2019,Aug,Customer 82,Product C,31,87.09591868,2699.973479
2019,Aug,Customer 403,Product A,63,72.55920558,4571.229952
2019,Aug,Customer 406,Product E,76,62.53435625,4752.611075
2019,Aug,Customer 486,Product E,31,62.53435625,1938.565044
2019,Sep,Customer 19,Product E,94,62.53435625,5878.229488
2019,Sep,Customer 183,Product A,18,72.55920558,1306.0657
2019,Sep,Customer 113,Product C,92,87.09591868,8012.824519
2019,Sep,Customer 459,Product A,45,72.55920558,3265.164251
2019,Sep,Customer 198,Product D,20,24.47930621,489.5861242
2019,Sep,Customer 475,Product D,75,24.47930621,1835.947966
2019,Sep,Customer 90,Product E,61,62.53435625,3814.595731
2019,Sep,Customer 259,Product E,94,62.53435625,5878.229488
2019,Sep,Customer 493,Product A,51,72.55920558,3700.519485
2019,Sep,Customer 426,Product C,46,87.09591868,4006.412259
2019,Sep,Customer 69,Product E,64,62.53435625,4002.1988
2019,Sep,Customer 49,Product E,74,62.53435625,4627.542363
2019,Sep,Customer 356,Product B,4,90.00859829,360.0343932
2019,Sep,Customer 295,Product B,35,90.00859829,3150.30094
2019,Sep,Customer 313,Product D,70,24.47930621,1713.551435
2019,Sep,Customer 174,Product D,60,24.47930621,1468.758373
2019,Sep,Customer 84,Product A,36,72.55920558,2612.131401
2019,Sep,Customer 408,Product D,30,24.47930621,734.3791863
2019,Sep,Customer 391,Product C,55,87.09591868,4790.275527
2019,Sep,Customer 120,Product B,80,90.00859829,7200.687863
2019,Sep,Customer 479,Product B,89,90.00859829,8010.765248
2019,Sep,Customer 44,Product A,45,72.55920558,3265.164251
2019,Sep,Customer 107,Product D,82,24.47930621,2007.303109
2019,Sep,Customer 441,Product E,68,62.53435625,4252.336225
2019,Sep,Customer 475,Product B,32,90.00859829,2880.275145
2019,Sep,Customer 148,Product E,42,62.53435625,2626.442963
2019,Sep,Customer 376,Product A,37,72.55920558,2684.690606
2019,Sep,Customer 82,Product E,3,62.53435625,187.6030688
2019,Sep,Customer 421,Product A,19,72.55920558,1378.624906
2019,Sep,Customer 341,Product D,61,24.47930621,1493.237679
2019,Sep,Customer 178,Product E,68,62.53435625,4252.336225
2019,Sep,Customer 327,Product A,81,72.55920558,5877.295652
2019,Sep,Customer 61,Product B,28,90.00859829,2520.240752
2019,Sep,Customer 169,Product A,17,72.55920558,1233.506495
2019,Sep,Customer 494,Product B,65,90.00859829,5850.558889
2019,Sep,Customer 5,Product B,22,90.00859829,1980.189162
2019,Sep,Customer 66,Product B,98,90.00859829,8820.842632
2019,Sep,Customer 435,Product E,39,62.53435625,2438.839894
2019,Sep,Customer 344,Product D,59,24.47930621,1444.279066
2019,Sep,Customer 192,Product C,63,87.09591868,5487.042877
2019,Sep,Customer 32,Product E,20,62.53435625,1250.687125
2019,Sep,Customer 68,Product D,86,24.47930621,2105.220334
2019,Sep,Customer 232,Product E,79,62.53435625,4940.214144
2019,Sep,Customer 92,Product C,40,87.09591868,3483.836747
2019,Sep,Customer 26,Product A,63,72.55920558,4571.229952
2019,Sep,Customer 248,Product C,72,87.09591868,6270.906145
2019,Sep,Customer 42,Product D,99,24.47930621,2423.451315
2019,Sep,Customer 436,Product A,50,72.55920558,3627.960279
2019,Sep,Customer 197,Product C,11,87.09591868,958.0551055
2019,Sep,Customer 74,Product D,92,24.47930621,2252.096171
2019,Sep,Customer 485,Product E,72,62.53435625,4502.47365
2019,Sep,Customer 47,Product B,42,90.00859829,3780.361128
2019,Sep,Customer 454,Product D,2,24.47930621,48.95861242
2019,Sep,Customer 387,Product E,3,62.53435625,187.6030688
2019,Sep,Customer 363,Product A,92,72.55920558,6675.446913
2019,Sep,Customer 8,Product E,32,62.53435625,2001.0994
2019,Sep,Customer 107,Product E,4,62.53435625,250.137425
2019,Sep,Customer 366,Product C,32,87.09591868,2787.069398
2019,Sep,Customer 395,Product A,63,72.55920558,4571.229952
2019,Sep,Customer 21,Product E,34,62.53435625,2126.168113
2019,Sep,Customer 102,Product B,95,90.00859829,8550.816838
2019,Sep,Customer 128,Product C,69,87.09591868,6009.618389
2019,Sep,Customer 353,Product D,25,24.47930621,611.9826553
2019,Sep,Customer 154,Product E,99,62.53435625,6190.901269
2019,Sep,Customer 477,Product A,50,72.55920558,3627.960279
2019,Sep,Customer 60,Product D,11,24.47930621,269.2723683
2019,Sep,Customer 364,Product D,73,24.47930621,1786.989353
2019,Sep,Customer 226,Product C,76,87.09591868,6619.28982
2019,Sep,Customer 474,Product E,28,62.53435625,1750.961975
2019,Sep,Customer 190,Product A,85,72.55920558,6167.532474
2019,Sep,Customer 34,Product A,51,72.55920558,3700.519485
2019,Sep,Customer 314,Product C,57,87.09591868,4964.467365
2019,Sep,Customer 384,Product A,69,72.55920558,5006.585185
2019,Sep,Customer 350,Product C,35,87.09591868,3048.357154
2019,Sep,Customer 381,Product B,66,90.00859829,5940.567487
2019,Sep,Customer 248,Product D,47,24.47930621,1150.527392
2019,Sep,Customer 201,Product D,1,24.47930621,24.47930621
2019,Sep,Customer 343,Product C,4,87.09591868,348.3836747
2019,Sep,Customer 303,Product E,99,62.53435625,6190.901269
2019,Sep,Customer 437,Product D,14,24.47930621,342.7102869
2019,Sep,Customer 401,Product A,99,72.55920558,7183.361352
2019,Sep,Customer 207,Product B,97,90.00859829,8730.834034
2019,Sep,Customer 219,Product C,91,87.09591868,7925.7286
2019,Oct,Customer 46,Product D,72,24.47930621,1762.510047
2019,Oct,Customer 147,Product C,84,87.09591868,7316.057169
2019,Oct,Customer 424,Product B,87,90.00859829,7830.748051
2019,Oct,Customer 83,Product C,3,87.09591868,261.287756
2019,Oct,Customer 201,Product D,84,24.47930621,2056.261722
2019,Oct,Customer 206,Product A,19,72.55920558,1378.624906
2019,Oct,Customer 398,Product E,61,62.53435625,3814.595731
2019,Oct,Customer 465,Product A,64,72.55920558,4643.789157
