Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
260000000,7305,323786,Maipú,JuanSebastian/Pajarito,4,2,160,260,2,12259134,Schumacher Propiedades
218000000,6125,271482,Recoleta,Vera,4,2,200,260,,12258889,Schumacher Propiedades
676210000,19000,842105,LasCondes,SanFranciscodeAsis,4,4,204,260,,12203579,Agustín Fuenzalida Propiedades
854160000,24000,1063711,LoBarnechea,LagunaLoBarnechea,5,5,216,260,2,12189750,Invictus Spa
170000000,4777,211706,LaFlorida,Mulchén8956,3,1,,260,3,8874836,
462670000,13000,576177,LasCondes,VMCasacercanaametroManquehueyApumanque,2,2,136,260,3,12133759,Nieto & Stone Propiedades
815011000,22900,1014958,LoBarnechea,Santiagocollege-colegioeverest,4,4,400,260,2,12112979,Cata Brochet
220622410,6199,274748,PadreHurtado,lagunadelsol,4,3,135,260,3,12048052,Corredores Asociados - OpenBrokers
153037000,4300,190582,IsladeMaipo,Callegalvez,3,3,90,260,2,11975623,Corredores Asociados - OpenBrokers
170832000,4800,212742,IsladeMaipo,islademaipo,4,3,116,260,2,11975608,Corredores Asociados - OpenBrokers
455552000,12800,567313,Colina,condominiohaciendachacabuco,5,4,260,260,5,11944266,Looff Propiedades
249130000,7000,310249,SanBernardo,CaminolosMorros,4,4,98,260,2,11905292,
260000000,7305,323786,Maipú,JuanSebastian/Pajarito,4,2,160,260,2,8539608,Schumacher Propiedades
218000000,6125,271482,Recoleta,Vera,4,2,200,260,,8415635,Schumacher Propiedades
473347000,13300,589473,LasCondes,A.deCamargo/Parinacota,5,4,210,260,2,11290515,Vivaqui Propiedades
220000000,6182,273973,Peñalolén,Ampliacasa,5,3,140,260,,11599688,Unne
200000000,5620,249066,PuenteAlto,EduardoCordineroconNemesioVicuña,5,3,200,260,5,9471325,Unne
316751000,8900,394460,Peñalolén,JoséArrieta,5,3,200,260,1,5622766,Houm
120000000,3372,149440,PuenteAlto,MarcosPerez,3,,100,260,1,9540463,Urbalia
818570000,23000,1019390,LaReina,CarlosSilvaVildosola,3,4,260,260,6,11232741,Mi Llave
338105000,9500,421052,Peñalolén,AvenidaConsistorial-LosPresidentes,4,3,108,260,2,6940661,Unne
462670000,13000,576177,LasCondes,Lasverbenas/pinares,3,2,100,260,,10869761,Unne
305006300,8570,379833,Huechuraba,AvenidaElSauce,4,4,140,260,3,9289698,Kasalu Propiedades
120000000,3372,149440,ElBosque,cercanoagranavenida,3,1,110,260,4,11515823,Unne
312658150,8785,389363,LaFlorida,VillaTokioLaFlorida,3,2,107,260,3,11101745,Nexxos
462670000,13000,576177,Vitacura,Casaenventa5dormitoriosenvitacura,5,3,185,260,,10795074,
219946200,6180,273906,PadreHurtado,Lagunadelsol.CondominioLosVelerosII,4,3,140,260,3,8049407,Easyprop
255892100,7190,318670,Buin,CaminoLaCervera/PanamericanaSur,3,3,115,260,,7256128,Mauricio Pino Propiedades
384372000,10800,478670,Santiago,CuetoconCatedral,4,3,214,260,2,6328970,Sucasa Gestión Inmobiliaria
232758600,6540,289861,Pudahuel,Lasazucenasponiente1291,3,3,112,261,2,12285634,Propital
439536500,12350,547368,Vitacura,Arkansas-lashualtatas,4,3,109,261,,12281897,Manterola Propiedades.
373695000,10500,465374,Ñuñoa,UniónLiteraria,3,2,133,261,,12241848,Vidal Riedel Propiedades - Las Condes.
170476100,4790,212299,Independencia,Independencia/pablourzua,8,4,174,261,,7963690,Mauricio Pino Propiedades
669092000,18800,833240,Colina,condominiolareserva,3,3,262,262,4,11944020,Looff Propiedades
302515000,8500,376731,Huechuraba,#�NOMBRE?,4,3,165,262,,11923976,Movahome Corredores Integrados
252333100,7090,314238,Santiago,Lordcochrane/victoria,5,2,221,262,4,9638026,Mi Llave
215000000,6041,267746,Santiago,Lordcochrane/victoria,5,2,221,262,4,6928334,Mi Llave
248774100,6990,309806,PuenteAlto,CaminoSantaRosadelPeral,3,3,120,262,5,10055561,Houm
302515000,8500,376731,Huechuraba,#�NOMBRE?,4,3,165,262,2,11071105,Nexxos
142360000,4000,177285,Independencia,PabloUrzua,4,2,150,262,,6984128,Unne
300000000,8429,373599,Quilicura,AvenidalasTorres,3,2,120,263,1,9848003,
587199410,16499,731257,Vitacura,Padrehurtadonorte,3,2,145,263,2,8642866,Foix Realty 100
274043000,7700,341274,Huechuraba,Losfresnos1133,4,3,129,263,2,11578006,Mi Llave
274043000,7700,341274,Huechuraba,CaminoLosFresnos,3,1,129,263,2,11421694,Nexxos
177594100,4990,221163,EstaciónCentral,Aeropuertocon5deabril,4,3,143,263,2,7910795,Vivanco Propiedades
266426740,7486,331789,Santiago,RogelioUgarte/SantaElvira,8,2,263,263,,8928863,Sucursal El Bosque Sur
199837850,5615,248864,PuenteAlto,CiudaddelEste,5,3,178,264,1,12335701,Nexxos
444875000,12500,554016,Providencia,InfanteconAlférezReal,4,3,132,264,,12221237,Bofill y  Asociados Ltda
352341000,9900,438781,Providencia,Condell/FranciscoBilbao,5,3,222,264,,9792430,Sucursal El Bosque Sur
444875000,12500,554016,Providencia,Alferezreal/josemiguelinfante,3,2,130,264,2,8065064,Easyprop
316751000,8900,394460,Peñalolén,Josearrieta,5,3,200,264,1,10067135,Houm
263366000,7400,327978,Buin,Buin,4,3,123,264,3,7770083,SyA Propiedades LTDA.
280000000,7867,348692,Huechuraba,"CasaAisladacon2ºPisoen""PortadadeHuechuraba""",4,4,142,264,,10628298,Corretajes Prosal
541323900,15210,674127,Vitacura,Chapultepec/LoArcaya,3,2,103,264,3,9800537,Vivaqui Propiedades
120000000,3372,149440,LaCisterna,Av.AmericoVespucioConGranAvenida,4,1,130,264,2,10787268,
289000000,8120,359900,Macul,Marathon/LosEspinos,4,2,85,264,1,8111286,Jaime Moris Propiedades (Providencia)
165000000,4636,205479,Lampa,NUEVAVILLA,5,3,128,264,6,10548072,kingdom Propiedades Limitada
658415000,18500,819944,LasCondes,LasCondes/Tavelli,6,4,220,265,2,12285556,Propiedades Viel SpA
195745000,5500,243767,Tiltil,CondominioJardínOriente,3,3,103,265,,4842547,Win Propiedades Spa
640266660,17990,797343,Vitacura,SantaTeresadeLosAndes9600-9900,4,3,224,265,,8453331,Montalva Quindos
182000000,5114,226650,Buin,HermosacasaenBuin,3,3,86,265,3,10793083,Unne
654856000,18400,815512,Recoleta,Loreto/Bellavista,6,5,360,265,,11056610,Nexxos
497904100,13990,620055,LasCondes,ToconaoYC56569/IVCentenario,8,4,200,265,,6426537,Propiedades Centro Santiago SPA
615707000,17300,766758,Colina,CondominioPolodeManquehueI,4,3,266,266,8,11944418,Looff Propiedades
288279000,8100,359002,LaFlorida,VegadelAgua,4,3,121,266,2,10899178,Houm
363018000,10200,452077,LasCondes,Purén/Fleming,2,2,114,266,2,9960035,Sucursal Cantagallo
316751000,8900,394460,Huechuraba,Casamediterraneaenventahuechuraba,3,3,123,266,2,11129070,Nexxos
155000000,4355,193026,PuenteAlto,SanchezFontecilla,5,3,200,266,3,10761172,Unne
330987000,9300,412188,Peñalolén,Condominiolasmalvas,5,3,137,266,,8750861,Unne
195745000,5500,243767,Maipú,Pajaritos/EsquinaBlanca,3,1,94,267,2,9672253,Unne
409285000,11500,509695,Vitacura,Lashualtatas-estadiocroata,3,2,107,267,2,12113709,Cata Brochet
403946500,11350,503047,LasCondes,JuanEstebanMonteroconSebastiánElcano,3,3,105,267,2,11926985,Ralv Gestión Inmobiliaria
158000000,4439,196762,Maipú,Avenidanva.Sanmartin,3,2,99,267,3,9439458,Urbalia
158000000,4439,196762,Maipú,Avenidanva.Sanmartin,3,2,99,267,3,8362468,Urbalia
160000000,4496,199253,SanBernardo,AltoJahuel,3,2,91,268,2,11915330,Legales y Propiedades SpA
313192000,8800,390027,LasCondes,Paz/laquebrada,4,2,140,268,2,11075746,ProUrbe Manquehue
163358100,4590,203435,Tiltil,JardinOriente/JardinOriente,3,3,109,268,,5486871,Propiedades Ricardo Vial y Cia. Ltda.
238000000,6687,296389,Ñuñoa,PrimerpasajedePonienteaOriente,3,1,70,268,2,10020163,Arsen Propiedades
1067700000,30000,1329639,LasCondes,CaminoElOlivar/CaminoElObservatorio,4,4,1173,268,8,10251630,Easyprop
100719700,2830,125429,SanBernardo,Tamariscoentrelauniónyloscerezos,4,2,78,268,2,11505611,Nexxos
200727600,5640,249972,Tiltil,JardinOriente-NU-61582/AltoElManzano,3,3,106,268,,10172475,Propiedades Centro Santiago SPA
533850000,15000,664819,Ñuñoa,irarrazabal1856,4,4,275,268,2,8028588,Easyprop
355900000,10000,443213,Peñalolén,ParquedeLaHacienda,4,2,128,268,,9726835,
190000000,5339,236613,LaFlorida,TenientedeMarinaRolandoFroden,6,3,152,269,6,7846799,Houm
158375500,4450,197230,Peñaflor,Valledelsol,3,2,100,269,2,8899314,Easyprop
158375500,4450,197230,Peñaflor,Valledelsol,3,2,102,269,2,9805116,Easyprop
565881000,15900,704709,Vitacura,Arturoureta-lashualtatasmll,4,3,140,270,2,12274096,Hobbins Vitacura
316751000,8900,394460,Huechuraba,Fviav.Puntanogalesconpedrofontova,4,4,140,270,2,12201128,Nieto & Stone Propiedades
391134100,10990,487091,Ñuñoa,Montenegro/Echeñique,3,2,119,270,3,12054456,Cata Brochet
170832000,4800,212742,Colina,Hermosacasaencondominiofamiliar,3,3,110,270,2,11928955,Movahome Corredores Integrados
676210000,19000,842105,Vitacura,LuisPasteurconManquehue,5,3,183,270,4,11811975,Nexxos
245571000,6900,305817,LasCondes,Remodelar.3D2Bsalaestar124en270deterrenoColonPaulHarris,3,2,124,270,2,11767388,Easyprop
160155000,4500,199446,PedroAguirreCerda,Av.LoOvalle/Av.CardenalRaúlSilvaHenrique,3,2,110,270,2,11755671,Procasa Adrián Ulloa Propiedades
177950000,5000,221606,PedroAguirreCerda,Senderouno,3,3,105,270,3,7941728,Mi Llave
140000000,3934,174346,CerroNavia,Av.Costanerasur(ag)/laestrella,4,1,270,270,2,6584789,Propiedades Centro Santiago SPA
302515000,8500,376731,Pudahuel,C.NuevaUnoSur19900,6,3,145,270,2,9555168,Tzanis Propiedades
238453000,6700,296953,Pudahuel,CerroBustamante,3,2,115,270,3,10370724,Tzanis Propiedades
175000000,4917,217933,Huechuraba,CaminoAlBosquedeSantiago,4,4,150,270,3,5543641,Houm
391490000,11000,487534,Ñuñoa,SimónBolívar,3,3,119,270,2,10045270,Houm
238453000,6700,296953,Pudahuel,VentaCasa4DormitoriosPudahuel,4,2,115,270,,11604730,Invierte Propiedades
230000000,6462,286426,LaFlorida,Entremanutarayvocuñamackenna,4,2,190,270,,11602235,Movahome Corredores Integrados
630000000,17702,784558,Providencia,Av.Salvador/LuisMontaner,3,5,350,270,,7489147,Procasa Adrián Ulloa Propiedades
466229000,13100,580609,Colina,SantaEsther,5,4,270,270,,6158488,Urbalia
180000000,5058,224159,LoPrado,Ventadecasaenlopradode270m2conlocalcomercial,4,3,100,270,3,11579678,Movahome Corredores Integrados
142000000,3990,176837,PuenteAlto,AvenidalasNievesOrienteMetroProtectoradelaInfancia,4,3,110,270,1,11239165,Todo Propiedades
225000000,6322,280199,Maipú,JoséMiguelRamírez3116,4,2,147,270,3,8878548,
256000000,7193,318804,LasCondes,Noespecifica,4,2,113,270,2,11218161,Todo Propiedades
144000000,4046,179328,SanJoaquín,SanNicolas/SantaRosa,5,1,278,270,,8077367,Easyprop
129000000,3625,160648,PedroAguirreCerda,PedroAguirreCerda,2,1,174,270,3,11142438,Agente Propiedades
676210000,19000,842105,Vitacura,LuisPasteur,5,3,183,270,4,11084177,Nexxos
236000000,6631,293898,PuenteAlto,Hermosacasade270mt2,8,3,140,270,,10211973,Movahome Corredores Integrados
355900000,10000,443213,Peñalolén,Quebradademacul7900condominioAmapolas,5,3,125,270,2,11443588,Propital
61000000,1714,75965,Colina,Colina,4,2,270,270,,9113027,Urbalia
350000000,9834,435866,LaCisterna,GranAvenida/Paulina,3,1,110,270,1,11394437,Luz Godoy Propiedades
391490000,11000,487534,Ñuñoa,SimónBolívar/Montenegro,4,3,119,270,,9896836,Grupo Inovo
258027500,7250,321329,LaFlorida,Paraguay/rojasmagallanes,4,3,155,270,,5200867,Unne
148766200,4180,185263,Conchalí,ArbizuCampos,3,2,160,270,2,9530499,Novavista
800775000,22500,997229,Colina,CondominioLagares,4,4,271,271,13,11944099,Looff Propiedades
177878820,4998,221518,PadreHurtado,brasilia&elRoble,2,2,108,271,2,9370673,Unne
167273000,4700,208310,SanBernardo,Sanjose/sanalfonso,3,2,117,271,,11561268,Movahome Corredores Integrados
391134100,10990,487091,Recoleta,CerroBlanco,4,3,177,271,,11467048,Tsi Property
302159100,8490,376288,Huechuraba,SP.Jardínencantado,5,4,140,272,,12164735,Nieto & Stone Propiedades
241406970,6783,300631,Peñaflor,Rosales,4,3,110,272,2,11499855,Propital
494701000,13900,616066,Colina,CondominioHaciendadeChacabuco,5,5,272,272,1,11942650,Looff Propiedades
302515000,8500,376731,LaFlorida,oeste,5,3,148,272,4,11410456,RUKAM SPA
348782000,9800,434349,Peñalolén,Altosdelaarboleda/lospeumossur,4,3,172,272,2,10646234,Mauricio Pino Propiedades
487583000,13700,607202,LasCondes,PaulHarris/CaminoElAlba,4,3,140,272,,10637113,Tsi Property
302515000,8500,376731,Huechuraba,AltosdelValle/CondominioLicanRay,5,4,140,272,,11256345,Procasa Adrián Ulloa Propiedades
135000000,3793,168120,LaCisterna,Ciencias6564,3,1,92,272,2,9671022,
266925000,7500,332410,Buin,BarrioAltoSacramentoBuin,4,3,128,272,2,7280818,
487583000,13700,607202,LasCondes,CardenalNewman,4,3,140,272,3,9883643,
187096630,5257,232997,Recoleta,Recoleta/PedroDonoso,3,1,273,273,,12291516,Bofill y  Asociados Ltda
164781700,4630,205208,Lampa,Larapintooriente2667,4,3,99,273,2,11499937,Propital
160000000,4496,199253,Lampa,Avloshalcones,4,3,99,273,2,11807599,Grupo Premium Propiedades Santiago
437757000,12300,545152,LasCondes,AlonsodeCamargo,3,2,103,273,,7622797,Houm
180000000,5058,224159,LaCisterna,Calleuno,9,3,250,273,2,6730435,Metro cúbico propiedades
597912000,16800,744598,Vitacura,AvVitacurayQueretaro,4,3,139,274,3,12097015,Mi Llave
455552000,12800,567313,LaFlorida,Calleelulmo,4,4,170,274,4,8104576,Easyprop
444875000,12500,554016,LoBarnechea,ElRodeo-NidodeAguilas,6,4,176,275,2,2652853,Bello Propiedades Gestión Inmobiliaria
284720000,8000,354570,LaReina,Paulajaraquemada,3,1,88,275,,12327234,Bofill y  Asociados Ltda
136523240,3836,170016,Cerrillos,ElEsfuerzo6338,5,2,140,275,3,11986205,Inverhome & Aseslegalproperties Spa
160155000,4500,199446,Cerrillos,Surponiente,3,1,275,275,2,11723080,Corredores Asociados - OpenBrokers
294000000,8261,366127,LaFlorida,#�NOMBRE?,4,3,142,275,,11923722,Movahome Corredores Integrados
423165100,11890,526980,Vitacura,ColegioAleman/GeronimodeAlderete,4,3,130,275,1,9395129,Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
297176500,8350,370083,Pudahuel,Lasmalvas1386,4,3,140,275,2,11689439,Tzanis Propiedades
140000000,3934,174346,LaFlorida,LosCanelos,4,2,275,275,1,9435917,Houm
208201500,5850,259280,Macul,RodrigodeArayaLateral2000-2070,4,3,112,275,3,9569402,Easyprop
298000000,8373,371108,LaFlorida,RojasMagallanes/LasAraucarias,4,3,142,275,,8167464,Jaime Moris Propiedades (Providencia)
294000000,8261,366127,LaFlorida,-condominiojardinesdelaviña-,4,3,142,275,2,11069760,Nexxos
148000000,4158,184309,LaCisterna,hurtadodemendoza8846,2,1,89,275,3,11478079,Easyprop
186000000,5226,231631,Lampa,LarapintaAG/LosHalcones,4,3,110,275,,8198884,Propiedades Centro Santiago SPA
462670000,13000,576177,LaReina,BlestGanaconJavieraCarrera,4,3,154,275,3,9640664,Unne
359459000,10100,447645,Peñalolén,HaciendaMacul//ElEstero,4,3,130,275,2,10127064,Unne
284364100,7990,354127,Huechuraba,JNROportunidad!!,4,4,140,276,2,12201010,Nieto & Stone Propiedades
729595000,20500,908587,Vitacura,SportFrances,5,4,160,276,2,12157685,Propiedades Viel SpA
55000000,1545,68493,SanRamón,EliasFernandezAlbanoconAmericoVespucio,3,1,80,276,1,11985710,Corredores Asociados - OpenBrokers
250000000,7024,311333,Macul,#�NOMBRE?,5,2,184,276,1,11310433,Nexxos
516055000,14500,642659,LoBarnechea,CaminoLaCumbre,5,3,140,276,4,11157280,Nexxos
284720000,8000,354570,Huechuraba,AvPedroFontova/AlbertoUndurraga,4,3,140,276,,11490604,Luz Godoy Propiedades
280000000,7867,348692,Santiago,Casacomercial,8,4,201,276,,11100964,Nexxos
437757000,12300,545152,LasCondes,Leridacercanoacuartocentenario,4,3,147,276,2,10777148,Unne
496480500,13950,618282,LoBarnechea,PieAndino/CaminoLaCumbre,5,4,140,276,,8225576,Unne
280000000,7867,348692,Santiago,C.SanIgnaciodeLoyola1693,8,4,201,276,,11025691,
516055000,14500,642659,LoBarnechea,Mjnencondominio-nororiente,6,4,140,277,,12227446,Nieto & Stone Propiedades
316751000,8900,394460,LaReina,ElGreco6726,4,2,117,277,3,11992158,Corredores Asociados - OpenBrokers
373339100,10490,464930,Peñalolén,LaFragua,4,3,140,277,2,11758679,Nexxos
391490000,11000,487534,Peñalolén,Avconsistorialconelvalle,4,3,142,277,2,11443495,Propital
375474500,10550,467590,Peñalolén,Parquedelahacienda,4,3,140,277,,10733941,Movahome Corredores Integrados
263366000,7400,327978,Peñalolén,PaseoPoniente,4,2,110,278,2,12258516,Schumacher Propiedades
263366000,7400,327978,Peñalolén,PaseoPoniente,4,2,110,278,1,8415571,Schumacher Propiedades
266925000,7500,332410,Maipú,PrimeraTransversal&AvenidaMaipú,3,1,88,278,3,11223868,Todo Propiedades
587235000,16500,731301,Colina,Chicureo,5,5,5000,278,10,11209559,Tradehouse
455552000,12800,567313,LasCondes,#�NOMBRE?,3,2,120,278,2,11071001,Nexxos
205710200,5780,256177,Recoleta,AvenidaMéxico,5,1,106,278,,9478855,
245571000,6900,305817,Pudahuel,EsterodeLaHiguera,3,2,120,278,2,7645921,Promoción Inmobiliaria
127768100,3590,159113,Lampa,-104.169727,3,2,108,279,2,11319142,Todo Propiedades
191474200,5380,238449,Independencia,Casaenventade6dorm.enIndependencia,6,1,200,279,,9941211,Grupo Premium Propiedades Santiago
130971200,3680,163102,Talagante,FranciscoLeyton/DomingoPeralta,5,2,139,279,,7515319,Jorge Pablo Caro Propiedades
295397000,8300,367867,LaFlorida,CaminodelaNaturaleza,3,3,105,280,2,10765504,Ecorredores Gestion Inmobiliaria
259451100,7290,323102,Huechuraba,JNREnventa,3,3,140,280,,12201069,Nieto & Stone Propiedades
202507100,5690,252188,Recoleta,A1cuadrametroDorsal,5,3,235,280,,12138598,Propiedades Viel SpA
560542500,15750,698060,Vitacura,ColegioAleman-GeronimodeAlderete,5,4,180,280,2,12113657,Cata Brochet
586879100,16490,730858,Vitacura,Padrehurtado-lastranqueras,4,4,180,280,1,12113570,Cata Brochet
560542500,15750,698060,Vitacura,ColegioAleman-GeronimodeAlderete-D,5,4,180,280,2,12113425,Cata Brochet
548086000,15400,682548,Vitacura,Colegioaleman-geronimodealderete,5,4,187,280,1,12113369,Cata Brochet
402167000,11300,500831,Peñalolén,Noespecifica,4,4,156,280,2,12080977,Todo Propiedades
213540000,6000,265928,IsladeMaipo,Galvez,4,3,126,280,3,11975593,Corredores Asociados - OpenBrokers
89000000,2501,110834,Pudahuel,Toronto8472,6,2,118,280,,11934408,Corredores Asociados - OpenBrokers
547623330,15387,681972,Talagante,PlazaDeTalagante,3,2,1338,280,,7658881,Agente Inmobiliario
907545000,25500,1130193,LasCondes,PresidenteErrazuriz-GertrudisEcheñique,7,4,260,280,2,8926271,VALVAL
907545000,25500,1130193,LasCondes,PresidenteErrazuriz-GertrudisEcheñique,7,4,260,280,2,6526223,VALVAL
437401100,12290,544709,Peñalolén,Elestero,5,4,160,280,2,8390768,Easyprop
155500000,4369,193649,ElBosque,Granav.Lomartinez,5,2,140,280,4,9156352,Mi Llave
558763000,15700,695844,Ñuñoa,LincoyanconAv.Salvador,7,6,300,280,,6045314,Unne
275822500,7750,343490,LaCisterna,GranAvenidaJoséMiguelCarrera/ElParrón,5,2,145,280,,11657370,Mauricio Pino Propiedades
181509000,5100,226039,Recoleta,Urmeneta,5,3,220,280,,7940666,Unne
384372000,10800,478670,LoBarnechea,LoBarnechea,3,3,170,280,1,8432504,Ximena Torres Gestión Inmobiliaria
533850000,15000,664819,Vitacura,Chicago7261,6,4,190,280,2,10925269,Mi Llave
366577000,10300,456509,Peñalolén,ElEsteroPoniente,4,3,114,280,,7901969,Unne
389710500,10950,485318,LasCondes,AlonsodeCamargo-IVCentenario,4,3,139,280,3,11614610,Sucursal El Bosque Sur
323869000,9100,403324,Santiago,Casacomercialinsertaenpersabiobio,4,1,150,280,,9236274,Corredorpro Spa
302515000,8500,376731,SanMiguel,DécimaAvenida,6,2,152,280,3,5955434,Houm
587235000,16500,731301,Colina,SantaEsther,5,3,280,280,1,10311329,Urbalia
295397000,8300,367867,LaFlorida,VentaCasa3DormitoriosLaFlorida,3,3,105,280,,11277315,Invierte Propiedades
213540000,6000,265928,Colina,loscorrales,3,3,130,280,4,11579885,Nexxos
348426100,9790,433905,LasCondes,cañaveral6290,3,3,140,280,3,11220774,Todo Propiedades
181509000,5100,226039,Recoleta,Urmeneta,5,3,220,280,,6641268,Mundo Propiedades Chile
366577000,10300,456509,Peñalolén,EsteroPoniente,4,3,114,280,3,4700963,Mundo Propiedades Chile
1450000,41,1806,Peñalolén,Elestero,4,3,114,280,2,9345949,Mundo Propiedades Chile
260000000,7305,323786,Santiago,Claudiogay/republica,4,2,196,280,,5714468,Foix Realty 100
423521000,11900,527423,Peñalolén,Noespecifica,4,4,156,280,2,11218217,Todo Propiedades
382592500,10750,476454,Peñalolén,Consistorial,3,3,145,280,2,9960475,Nativo Propiedades
423521000,11900,527423,Peñalolén,Noespecifica,4,4,156,280,2,11218236,Todo Propiedades
227420100,6390,283213,Colina,EstanciaLiray,4,3,130,280,3,9312809,Vivaqui Propiedades
387931000,10900,483102,Ñuñoa,mattaoriente563,3,3,170,280,2,9049567,Unne
250000000,7024,311333,ElBosque,YC51509GranAvJoseMiguelCarrera/Rossini,3,4,257,280,4,4961157,Propiedades Centro Santiago SPA
180000000,5058,224159,SanBernardo,YC57169AutopistaCentral/Eucaliptus,3,2,70,280,1,6656968,Propiedades Centro Santiago SPA
139000000,3906,173101,Maipú,SectorBlancoEncaladaconVictoria-Maipu,4,3,146,280,3,4643030,Silvana Guillen Propiedades
